Nest,NestID,Month,Super,Geo,Sample,mg,Ants,Avg,SA,LT50a, LT50d,Reb_Alkanes,Reb_Alkenes,Reb_Malkanes,Reb_TotalCHCs,X1675,X1700,X1760,X1780,X1800,X1880,X1900,X2000,X2100,X2300,X2500,X2600,X2700,X2731,X2754,X2777,X2800,X2900,X2931,X2938,X2954,X2969,X2977,X3000,X3100,X3125,X3149,X3158,X3167,X3175,X3183,X3192,X3200,X3225,X3258,X3283,X3300,X3309,X3327,X3345,X3355,X3373,X3382,X3391,X3400,X3409,X3427,X3455,X3482,X3491,X3492,X3509,X3527,X3545,X3575,X3578,X3591,X3600,X3620,X3650,X3690,X3697,X3727,X3745,X3764,X3773,X3782,X3800,X3822,X3844,X3927,X3945,SumL,SumAke,SumMo,SumDi,SumTri,SumMAlka,SumCHC,wChain,pL,pAke,pMo,pDi,pTri,pMethyl,pAlkaAlke
Lake Skinner,LS,April,small-LS,south,LSA1,2.9,20,0.145,3.008420223,15.13076407,7.419800192,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA2,2.6,19,0.136842105,2.894496278,11.25222387,8.535972069,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA3,2.4,20,0.12,2.65184007,13.4888541,8.087821763,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA4,2.3,19,0.121052632,2.667325329,12.66862658,9.398560027,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA5,2.4,20,0.12,2.65184007,12.77191712,8.847037517,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA6,3.1,20,0.155,3.145195387,13.71659029,8.767915202,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA7,2.2,19,0.115789474,2.589440196,12.49359298,8.13732663,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA8,2.3,18,0.127777778,2.765222312,11.71873478,9.123031856,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA9,2.3,20,0.115,2.577656593,15.66061621,9.097233872,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Lake Skinner,LS,April,small-LS,south,LSA10,2.2,20,0.11,2.502389763,14.22395922,8.54201906,82.7612916,17.09798831,291.4855731,391.344853,0.537343858,4.998198269,1.746976024,1.904280705,1.651558094,15.28902486,3.816905244,4.540580963,6.065379642,8.319863635,8.6961862,4.564731834,21.93483592,4.960080251,2.053071287,5.77882607,3.89590362,7.199980911,5.973976082,1.271619589,1.738346943,3.085240787,1.577964902,3.126051964,2.109499646,12.33158944,7.181942827,5.710007455,1.013048004,2.518753317,8.940334174,12.2706748,11.26332567,9.578412687,3.337535927,2.422408001,1.841615667,4.458624662,14.96905792,8.451253381,5.104192818,7.889563494,11.13315308,8.697205823,15.35838042,2.847022702,6.251668379,1.616753921,1.650858261,1.139270072,0.690099608,0.991025612,10.01263052,11.66387596,0,13.01273069,3.547826809,18.14039416,4.6614906,1.963229698,0.712769118,0.585932596,4.105572404,9.371374277,0.617081496,3.762709812,1.833743771,5.453056866,1.678319851,0.894512813,1.041162214,1.79223394,101.3816063,17.09798831,79.64393924,63.63429467,129.5870245,272.8652585,391.344853,5.396247998,0.259059511,0.043690336,0.203513445,0.162604144,0.331132564,0.697250153,0.302749847
Mission Trails,MT,May,large,south,MTM1,2.9,20,0.145,3.008420223,13.37110298,10.64493626,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM2,2.9,19,0.152631579,3.113073893,17.19424961,11.29636452,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM3,2.4,20,0.12,2.65184007,18.90497602,12.53341016,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM4,3,19,0.157894737,3.184233698,11.84471132,13.43913192,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM5,2.6,19,0.136842105,2.894496278,14.7342561,12.94582966,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM6,2.9,20,0.145,3.008420223,17.4341713,11.81325085,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM7,2.9,20,0.145,3.008420223,19.63996032,13.20063245,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM8,2.8,20,0.14,2.938857455,20.33725616,13.63080073,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
Mission Trails,MT,May,large,south,MTM9,2.8,20,0.14,2.938857455,19.28363521,12.98868067,72.75000212,17.13927,121.3161673,211.2054395,0.490388062,4.844930345,1.410697717,1.270373869,1.225590817,15.34136711,3.288438926,3.053287031,4.825946292,7.456566292,5.678914751,3.727677104,19.01214548,2.368454892,1.538960653,4.273863879,4.085336209,11.11698208,2.118116674,1.307514833,1.77041224,2.731414239,1.170479979,1.445288778,2.20682605,4.46348105,2.099135877,1.318510641,1.047029705,1.195048706,0.032685538,0.061209733,2.709920477,1.77703541,0.345344307,0.355453012,0.782071973,2.163998761,4.093165384,1.605911223,0.910512903,4.573716149,0.144983201,0.252305206,7.869738556,0.25309086,1.920955938,0.272519458,0.280487722,0.164287893,0.967872452,0.753001376,5.344283782,3.901575437,7.276155212,0.573594161,0,17.70044962,3.399283307,0.775840367,0.568190116,0.564709328,3.175571095,3.632297349,0.643809552,3.717732504,0.185099863,5.876916655,1.327526849,0.35249905,1.081484668,0.934972727,79.5242391,17.13927001,39.50505289,25.49343197,49.5434455,114.5419304,211.2054395,2.792715226,0.376525526,0.081149757,0.187045622,0.120704429,0.234574666,0.542324718,0.457675282
